study,influence,group_id,theta,pre_influence,post_influence,subject_id,task_id,original_condition,group_task
becker2019,1,C_1_Social_2_Dem_becker2019,-27,3.0,-3.0,359_C_1_Social_2_Dem_becker2019,df_becker2019_Immigration,Social,C_1_Social_2_Dem_becker2019_df_becker2019_Immigration
becker2019,1,C_1_Social_2_Dem_becker2019,4486,4000.0,5000.0,352_C_1_Social_2_Dem_becker2019,df_becker2019_Soldiers,Social,C_1_Social_2_Dem_becker2019_df_becker2019_Soldiers
becker2019,1,C_1_Social_2_Dem_becker2019,-27,54.0,1.0,364_C_1_Social_2_Dem_becker2019,df_becker2019_Immigration,Social,C_1_Social_2_Dem_becker2019_df_becker2019_Immigration
becker2019,1,C_1_Social_2_Dem_becker2019,4486,6535.0,3952.0,374_C_1_Social_2_Dem_becker2019,df_becker2019_Soldiers,Social,C_1_Social_2_Dem_becker2019_df_becker2019_Soldiers
becker2019,1,C_1_Social_2_Dem_becker2019,4486,400.0,400.0,378_C_1_Social_2_Dem_becker2019,df_becker2019_Soldiers,Social,C_1_Social_2_Dem_becker2019_df_becker2019_Soldiers
becker2019,1,C_1_Social_2_Dem_becker2019,4486,140.0,4000.0,382_C_1_Social_2_Dem_becker2019,df_becker2019_Soldiers,Social,C_1_Social_2_Dem_becker2019_df_becker2019_Soldiers
becker2019,1,C_1_Social_2_Dem_becker2019,15,15.0,22.0,378_C_1_Social_2_Dem_becker2019,df_becker2019_Military,Social,C_1_Social_2_Dem_becker2019_df_becker2019_Military
becker2019,1,C_1_Social_2_Dem_becker2019,-46,,-3.0,371_C_1_Social_2_Dem_becker2019,df_becker2019_Unemployment,Social,C_1_Social_2_Dem_becker2019_df_becker2019_Unemployment
becker2019,1,C_1_Social_2_Dem_becker2019,-46,-10.0,-5.0,364_C_1_Social_2_Dem_becker2019,df_becker2019_Unemployment,Social,C_1_Social_2_Dem_becker2019_df_becker2019_Unemployment
becker2019,1,C_1_Social_2_Dem_becker2019,15,9.1,8.9,358_C_1_Social_2_Dem_becker2019,df_becker2019_Military,Social,C_1_Social_2_Dem_becker2019_df_becker2019_Military
becker2019,1,C_1_Social_2_Dem_becker2019,15,30.0,35.0,352_C_1_Social_2_Dem_becker2019,df_becker2019_Military,Social,C_1_Social_2_Dem_becker2019_df_becker2019_Military
becker2019,1,C_1_Social_2_Dem_becker2019,15,50.0,49.0,361_C_1_Social_2_Dem_becker2019,df_becker2019_Military,Social,C_1_Social_2_Dem_becker2019_df_becker2019_Military
becker2019,1,C_1_Social_2_Dem_becker2019,15,5.0,12.0,370_C_1_Social_2_Dem_becker2019,df_becker2019_Military,Social,C_1_Social_2_Dem_becker2019_df_becker2019_Military
becker2019,1,C_1_Social_2_Dem_becker2019,15,10.0,18.0,384_C_1_Social_2_Dem_becker2019,df_becker2019_Military,Social,C_1_Social_2_Dem_becker2019_df_becker2019_Military
becker2019,1,C_1_Social_2_Dem_becker2019,-27,20.0,10.0,369_C_1_Social_2_Dem_becker2019,df_becker2019_Immigration,Social,C_1_Social_2_Dem_becker2019_df_becker2019_Immigration
becker2019,1,C_1_Social_2_Dem_becker2019,-46,1.8,1.65,358_C_1_Social_2_Dem_becker2019,df_becker2019_Unemployment,Social,C_1_Social_2_Dem_becker2019_df_becker2019_Unemployment
becker2019,1,C_1_Social_2_Dem_becker2019,-46,1.0,-2.0,361_C_1_Social_2_Dem_becker2019,df_becker2019_Unemployment,Social,C_1_Social_2_Dem_becker2019_df_becker2019_Unemployment
becker2019,1,C_1_Social_2_Dem_becker2019,4486,1000.0,1500.0,355_C_1_Social_2_Dem_becker2019,df_becker2019_Soldiers,Social,C_1_Social_2_Dem_becker2019_df_becker2019_Soldiers
becker2019,1,C_1_Social_2_Dem_becker2019,15,5.0,55.0,359_C_1_Social_2_Dem_becker2019,df_becker2019_Military,Social,C_1_Social_2_Dem_becker2019_df_becker2019_Military
becker2019,1,C_1_Social_2_Dem_becker2019,-27,750000.0,-50.0,361_C_1_Social_2_Dem_becker2019,df_becker2019_Immigration,Social,C_1_Social_2_Dem_becker2019_df_becker2019_Immigration
becker2019,1,C_1_Social_2_Dem_becker2019,-27,-2.0,2.1,358_C_1_Social_2_Dem_becker2019,df_becker2019_Immigration,Social,C_1_Social_2_Dem_becker2019_df_becker2019_Immigration
becker2019,1,C_1_Social_2_Dem_becker2019,-27,-3.0,2.0,370_C_1_Social_2_Dem_becker2019,df_becker2019_Immigration,Social,C_1_Social_2_Dem_becker2019_df_becker2019_Immigration
becker2019,1,C_1_Social_2_Dem_becker2019,-27,,-0.5,380_C_1_Social_2_Dem_becker2019,df_becker2019_Immigration,Social,C_1_Social_2_Dem_becker2019_df_becker2019_Immigration
becker2019,1,C_1_Social_2_Dem_becker2019,-46,-10.0,-5.0,353_C_1_Social_2_Dem_becker2019,df_becker2019_Unemployment,Social,C_1_Social_2_Dem_becker2019_df_becker2019_Unemployment
becker2019,1,C_1_Social_2_Dem_becker2019,4486,15000.0,4500.0,384_C_1_Social_2_Dem_becker2019,df_becker2019_Soldiers,Social,C_1_Social_2_Dem_becker2019_df_becker2019_Soldiers
becker2019,1,C_1_Social_2_Dem_becker2019,15,47.0,40.0,380_C_1_Social_2_Dem_becker2019,df_becker2019_Military,Social,C_1_Social_2_Dem_becker2019_df_becker2019_Military
becker2019,1,C_1_Social_2_Dem_becker2019,4486,14000.0,3500.0,363_C_1_Social_2_Dem_becker2019,df_becker2019_Soldiers,Social,C_1_Social_2_Dem_becker2019_df_becker2019_Soldiers
becker2019,1,C_1_Social_2_Dem_becker2019,15,20.0,20.0,363_C_1_Social_2_Dem_becker2019,df_becker2019_Military,Social,C_1_Social_2_Dem_becker2019_df_becker2019_Military
becker2019,1,C_1_Social_2_Dem_becker2019,4486,5000.0,6000.0,370_C_1_Social_2_Dem_becker2019,df_becker2019_Soldiers,Social,C_1_Social_2_Dem_becker2019_df_becker2019_Soldiers
becker2019,1,C_1_Social_2_Dem_becker2019,-27,10.0,6.0,368_C_1_Social_2_Dem_becker2019,df_becker2019_Immigration,Social,C_1_Social_2_Dem_becker2019_df_becker2019_Immigration
becker2019,1,C_1_Social_2_Dem_becker2019,4486,1278.0,1568.0,358_C_1_Social_2_Dem_becker2019,df_becker2019_Soldiers,Social,C_1_Social_2_Dem_becker2019_df_becker2019_Soldiers
becker2019,1,C_1_Social_2_Dem_becker2019,4486,5000.0,4500.0,353_C_1_Social_2_Dem_becker2019,df_becker2019_Soldiers,Social,C_1_Social_2_Dem_becker2019_df_becker2019_Soldiers
becker2019,1,B_3_Social_2_Repub_becker2019,-27,10.0,15.0,398_B_3_Social_2_Repub_becker2019,df_becker2019_Immigration,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Immigration
becker2019,1,B_3_Social_2_Repub_becker2019,15,22.0,20.0,398_B_3_Social_2_Repub_becker2019,df_becker2019_Military,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Military
becker2019,1,B_3_Social_2_Repub_becker2019,15,40.0,15.0,391_B_3_Social_2_Repub_becker2019,df_becker2019_Military,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Military
becker2019,1,B_3_Social_2_Repub_becker2019,-46,0.05,0.05,399_B_3_Social_2_Repub_becker2019,df_becker2019_Unemployment,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Unemployment
becker2019,1,B_3_Social_2_Repub_becker2019,15,1.0,5.0,399_B_3_Social_2_Repub_becker2019,df_becker2019_Military,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Military
becker2019,1,B_3_Social_2_Repub_becker2019,-46,5.0,3.0,411_B_3_Social_2_Repub_becker2019,df_becker2019_Unemployment,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Unemployment
becker2019,1,B_3_Social_2_Repub_becker2019,4486,12.0,4200.0,414_B_3_Social_2_Repub_becker2019,df_becker2019_Soldiers,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Soldiers
becker2019,1,B_3_Social_2_Repub_becker2019,4486,,3500.0,398_B_3_Social_2_Repub_becker2019,df_becker2019_Soldiers,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Soldiers
becker2019,1,B_3_Social_2_Repub_becker2019,-46,1.2,-15.0,419_B_3_Social_2_Repub_becker2019,df_becker2019_Unemployment,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Unemployment
becker2019,1,B_3_Social_2_Repub_becker2019,-46,12.0,-15.0,398_B_3_Social_2_Repub_becker2019,df_becker2019_Unemployment,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Unemployment
becker2019,1,B_3_Social_2_Repub_becker2019,-27,5.0,5.0,401_B_3_Social_2_Repub_becker2019,df_becker2019_Immigration,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Immigration
becker2019,1,B_3_Social_2_Repub_becker2019,-27,10.0,10.0,391_B_3_Social_2_Repub_becker2019,df_becker2019_Immigration,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Immigration
becker2019,1,B_3_Social_2_Repub_becker2019,-46,5.0,-1.0,417_B_3_Social_2_Repub_becker2019,df_becker2019_Unemployment,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Unemployment
becker2019,1,B_3_Social_2_Repub_becker2019,4486,10000.0,4424.0,386_B_3_Social_2_Repub_becker2019,df_becker2019_Soldiers,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Soldiers
becker2019,1,B_3_Social_2_Repub_becker2019,-27,10.0,15.0,399_B_3_Social_2_Repub_becker2019,df_becker2019_Immigration,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Immigration
becker2019,1,B_3_Social_2_Repub_becker2019,-46,-9.0,-3.0,391_B_3_Social_2_Repub_becker2019,df_becker2019_Unemployment,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Unemployment
becker2019,1,B_3_Social_2_Repub_becker2019,-27,10.0,20.0,411_B_3_Social_2_Repub_becker2019,df_becker2019_Immigration,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Immigration
becker2019,1,B_3_Social_2_Repub_becker2019,15,10.0,12.0,417_B_3_Social_2_Repub_becker2019,df_becker2019_Military,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Military
becker2019,1,B_3_Social_2_Repub_becker2019,15,12.0,12.0,401_B_3_Social_2_Repub_becker2019,df_becker2019_Military,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Military
becker2019,1,B_3_Social_2_Repub_becker2019,-27,26.0,24.5,402_B_3_Social_2_Repub_becker2019,df_becker2019_Immigration,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Immigration
becker2019,1,B_3_Social_2_Repub_becker2019,-27,20.0,30.0,405_B_3_Social_2_Repub_becker2019,df_becker2019_Immigration,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Immigration
becker2019,1,B_3_Social_2_Repub_becker2019,-27,25.0,52.0,414_B_3_Social_2_Repub_becker2019,df_becker2019_Immigration,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Immigration
becker2019,1,B_3_Social_2_Repub_becker2019,4486,2200.0,2200.0,399_B_3_Social_2_Repub_becker2019,df_becker2019_Soldiers,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Soldiers
becker2019,1,B_3_Social_2_Repub_becker2019,4486,1500.0,4200.0,400_B_3_Social_2_Repub_becker2019,df_becker2019_Soldiers,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Soldiers
becker2019,1,B_3_Social_2_Repub_becker2019,-27,25.0,18.0,389_B_3_Social_2_Repub_becker2019,df_becker2019_Immigration,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Immigration
becker2019,1,B_3_Social_2_Repub_becker2019,-46,20.0,11.0,389_B_3_Social_2_Repub_becker2019,df_becker2019_Unemployment,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Unemployment
becker2019,1,B_3_Social_2_Repub_becker2019,4486,22000.0,45000.0,408_B_3_Social_2_Repub_becker2019,df_becker2019_Soldiers,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Soldiers
becker2019,1,B_3_Social_2_Repub_becker2019,15,0.4,30.0,414_B_3_Social_2_Repub_becker2019,df_becker2019_Military,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Military
becker2019,1,B_3_Social_2_Repub_becker2019,4486,500000.0,100000.0,411_B_3_Social_2_Repub_becker2019,df_becker2019_Soldiers,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Soldiers
becker2019,1,B_3_Social_2_Repub_becker2019,4486,12.0,7000.0,401_B_3_Social_2_Repub_becker2019,df_becker2019_Soldiers,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Soldiers
becker2019,1,B_3_Social_2_Repub_becker2019,4486,17009.0,17000.0,394_B_3_Social_2_Repub_becker2019,df_becker2019_Soldiers,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Soldiers
becker2019,1,B_3_Social_2_Repub_becker2019,-46,-8.0,-6.0,394_B_3_Social_2_Repub_becker2019,df_becker2019_Unemployment,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Unemployment
becker2019,1,B_3_Social_2_Repub_becker2019,4486,4500.0,4500.0,391_B_3_Social_2_Repub_becker2019,df_becker2019_Soldiers,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Soldiers
becker2019,1,B_3_Social_2_Repub_becker2019,15,9.0,21.0,400_B_3_Social_2_Repub_becker2019,df_becker2019_Military,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Military
becker2019,1,B_3_Social_2_Repub_becker2019,15,35.0,20.0,419_B_3_Social_2_Repub_becker2019,df_becker2019_Military,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Military
becker2019,1,B_3_Social_2_Repub_becker2019,-46,4.0,4.6,414_B_3_Social_2_Repub_becker2019,df_becker2019_Unemployment,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Unemployment
becker2019,1,B_3_Social_2_Repub_becker2019,15,40.0,40.0,393_B_3_Social_2_Repub_becker2019,df_becker2019_Military,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Military
becker2019,1,B_3_Social_2_Repub_becker2019,15,18.0,17.0,407_B_3_Social_2_Repub_becker2019,df_becker2019_Military,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Military
becker2019,1,B_3_Social_2_Repub_becker2019,15,45.0,15.0,410_B_3_Social_2_Repub_becker2019,df_becker2019_Military,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Military
becker2019,1,B_3_Social_2_Repub_becker2019,4486,9000.0,9000.0,393_B_3_Social_2_Repub_becker2019,df_becker2019_Soldiers,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Soldiers
becker2019,1,B_3_Social_2_Repub_becker2019,-46,30.0,10.0,405_B_3_Social_2_Repub_becker2019,df_becker2019_Unemployment,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Unemployment
becker2019,1,B_3_Social_2_Repub_becker2019,15,25.0,27.0,411_B_3_Social_2_Repub_becker2019,df_becker2019_Military,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Military
becker2019,1,B_3_Social_2_Repub_becker2019,15,23.0,23.0,418_B_3_Social_2_Repub_becker2019,df_becker2019_Military,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Military
becker2019,1,B_3_Social_2_Repub_becker2019,-27,99.0,99.0,416_B_3_Social_2_Repub_becker2019,df_becker2019_Immigration,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Immigration
becker2019,1,B_3_Social_2_Repub_becker2019,15,99.0,99.0,416_B_3_Social_2_Repub_becker2019,df_becker2019_Military,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Military
becker2019,1,B_3_Social_2_Repub_becker2019,-27,7.0,25.0,403_B_3_Social_2_Repub_becker2019,df_becker2019_Immigration,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Immigration
becker2019,1,B_3_Social_2_Repub_becker2019,-46,1.2,2.0,400_B_3_Social_2_Repub_becker2019,df_becker2019_Unemployment,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Unemployment
becker2019,1,B_3_Social_2_Repub_becker2019,-46,7.0,7.0,401_B_3_Social_2_Repub_becker2019,df_becker2019_Unemployment,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Unemployment
becker2019,1,B_3_Social_2_Repub_becker2019,-27,30.0,5.0,397_B_3_Social_2_Repub_becker2019,df_becker2019_Immigration,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Immigration
becker2019,1,B_3_Social_2_Repub_becker2019,4486,239.0,3234.0,402_B_3_Social_2_Repub_becker2019,df_becker2019_Soldiers,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Soldiers
becker2019,1,B_3_Social_2_Repub_becker2019,4486,2500.0,2100.0,419_B_3_Social_2_Repub_becker2019,df_becker2019_Soldiers,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Soldiers
becker2019,1,B_3_Social_2_Repub_becker2019,-46,12.0,1.0,385_B_3_Social_2_Repub_becker2019,df_becker2019_Unemployment,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Unemployment
becker2019,1,B_3_Social_2_Repub_becker2019,-46,5.6,6.8,408_B_3_Social_2_Repub_becker2019,df_becker2019_Unemployment,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Unemployment
becker2019,1,B_3_Social_2_Repub_becker2019,-46,9.0,-8.1,402_B_3_Social_2_Repub_becker2019,df_becker2019_Unemployment,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Unemployment
becker2019,1,B_3_Social_2_Repub_becker2019,15,33.0,18.0,402_B_3_Social_2_Repub_becker2019,df_becker2019_Military,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Military
becker2019,1,B_3_Social_2_Repub_becker2019,-46,-1.0,3.7,397_B_3_Social_2_Repub_becker2019,df_becker2019_Unemployment,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Unemployment
becker2019,1,B_3_Social_2_Repub_becker2019,15,44.0,43.0,394_B_3_Social_2_Repub_becker2019,df_becker2019_Military,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Military
becker2019,1,B_3_Social_2_Repub_becker2019,-27,17.0,35.0,419_B_3_Social_2_Repub_becker2019,df_becker2019_Immigration,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Immigration
becker2019,1,B_3_Social_2_Repub_becker2019,-27,15.0,30.0,404_B_3_Social_2_Repub_becker2019,df_becker2019_Immigration,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Immigration
becker2019,1,B_3_Social_2_Repub_becker2019,-27,5.0,30.0,408_B_3_Social_2_Repub_becker2019,df_becker2019_Immigration,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Immigration
becker2019,1,B_3_Social_2_Repub_becker2019,-27,10.0,-5.0,400_B_3_Social_2_Repub_becker2019,df_becker2019_Immigration,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Immigration
becker2019,1,B_3_Social_2_Repub_becker2019,4486,500.0,2000.0,405_B_3_Social_2_Repub_becker2019,df_becker2019_Soldiers,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Soldiers
becker2019,1,B_3_Social_2_Repub_becker2019,4486,,4487.0,385_B_3_Social_2_Repub_becker2019,df_becker2019_Soldiers,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Soldiers
becker2019,1,B_3_Social_2_Repub_becker2019,4486,4000.0,4200.0,397_B_3_Social_2_Repub_becker2019,df_becker2019_Soldiers,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Soldiers
becker2019,1,B_3_Social_2_Repub_becker2019,-46,12.0,10.0,387_B_3_Social_2_Repub_becker2019,df_becker2019_Unemployment,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Unemployment
becker2019,1,B_3_Social_2_Repub_becker2019,-46,-60.0,-75.0,407_B_3_Social_2_Repub_becker2019,df_becker2019_Unemployment,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Unemployment
becker2019,1,B_3_Social_2_Repub_becker2019,4486,13000.0,116000.0,409_B_3_Social_2_Repub_becker2019,df_becker2019_Soldiers,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Soldiers
becker2019,1,B_3_Social_2_Repub_becker2019,-27,4.0,5.0,394_B_3_Social_2_Repub_becker2019,df_becker2019_Immigration,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Immigration
becker2019,1,B_3_Social_2_Repub_becker2019,-27,15.0,12.0,417_B_3_Social_2_Repub_becker2019,df_becker2019_Immigration,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Immigration
becker2019,1,B_3_Social_2_Repub_becker2019,-27,30.0,-13.0,388_B_3_Social_2_Repub_becker2019,df_becker2019_Immigration,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Immigration
becker2019,1,B_3_Social_2_Repub_becker2019,15,22.0,23.0,404_B_3_Social_2_Repub_becker2019,df_becker2019_Military,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Military
becker2019,1,B_3_Social_2_Repub_becker2019,4486,600.0,10000.0,392_B_3_Social_2_Repub_becker2019,df_becker2019_Soldiers,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Soldiers
becker2019,1,B_3_Social_2_Repub_becker2019,4486,300.0,30000.0,403_B_3_Social_2_Repub_becker2019,df_becker2019_Soldiers,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Soldiers
becker2019,1,B_3_Social_2_Repub_becker2019,-27,52.0,46.0,410_B_3_Social_2_Repub_becker2019,df_becker2019_Immigration,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Immigration
becker2019,1,B_3_Social_2_Repub_becker2019,4486,500000.0,500000.0,388_B_3_Social_2_Repub_becker2019,df_becker2019_Soldiers,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Soldiers
becker2019,1,B_3_Social_2_Repub_becker2019,-27,20.0,44.0,413_B_3_Social_2_Repub_becker2019,df_becker2019_Immigration,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Immigration
becker2019,1,B_3_Social_2_Repub_becker2019,15,598.0,54.0,385_B_3_Social_2_Repub_becker2019,df_becker2019_Military,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Military
becker2019,1,B_3_Social_2_Repub_becker2019,4486,1800.0,2800.0,407_B_3_Social_2_Repub_becker2019,df_becker2019_Soldiers,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Soldiers
becker2019,1,B_3_Social_2_Repub_becker2019,4486,6000.0,6000.0,396_B_3_Social_2_Repub_becker2019,df_becker2019_Soldiers,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Soldiers
becker2019,1,B_3_Social_2_Repub_becker2019,15,55.0,45.0,390_B_3_Social_2_Repub_becker2019,df_becker2019_Military,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Military
becker2019,1,B_3_Social_2_Repub_becker2019,4486,2000.0,250.0,390_B_3_Social_2_Repub_becker2019,df_becker2019_Soldiers,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Soldiers
becker2019,1,B_3_Social_2_Repub_becker2019,4486,4100.0,4400.0,389_B_3_Social_2_Repub_becker2019,df_becker2019_Soldiers,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Soldiers
becker2019,1,B_3_Social_2_Repub_becker2019,-27,15.0,74.0,386_B_3_Social_2_Repub_becker2019,df_becker2019_Immigration,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Immigration
becker2019,1,B_3_Social_2_Repub_becker2019,-46,2.0,2.0,418_B_3_Social_2_Repub_becker2019,df_becker2019_Unemployment,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Unemployment
becker2019,1,B_3_Social_2_Repub_becker2019,4486,4000.0,15000.0,417_B_3_Social_2_Repub_becker2019,df_becker2019_Soldiers,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Soldiers
becker2019,1,B_3_Social_2_Repub_becker2019,15,7.0,10.0,413_B_3_Social_2_Repub_becker2019,df_becker2019_Military,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Military
becker2019,1,B_3_Social_2_Repub_becker2019,15,20.0,26.0,403_B_3_Social_2_Repub_becker2019,df_becker2019_Military,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Military
becker2019,1,B_3_Social_2_Repub_becker2019,-46,5.0,5.0,392_B_3_Social_2_Repub_becker2019,df_becker2019_Unemployment,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Unemployment
becker2019,1,B_3_Social_2_Repub_becker2019,4486,2000.0,20000.0,418_B_3_Social_2_Repub_becker2019,df_becker2019_Soldiers,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Soldiers
becker2019,1,B_3_Social_2_Repub_becker2019,-27,100.0,100.0,393_B_3_Social_2_Repub_becker2019,df_becker2019_Immigration,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Immigration
becker2019,1,B_3_Social_2_Repub_becker2019,4486,40.0,200.0,413_B_3_Social_2_Repub_becker2019,df_becker2019_Soldiers,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Soldiers
becker2019,1,B_3_Social_2_Repub_becker2019,-27,75.0,57.0,407_B_3_Social_2_Repub_becker2019,df_becker2019_Immigration,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Immigration
becker2019,1,B_3_Social_2_Repub_becker2019,-27,8.0,40.0,396_B_3_Social_2_Repub_becker2019,df_becker2019_Immigration,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Immigration
becker2019,1,B_3_Social_2_Repub_becker2019,15,17.0,17.0,409_B_3_Social_2_Repub_becker2019,df_becker2019_Military,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Military
becker2019,1,B_3_Social_2_Repub_becker2019,4486,1300.0,12500.0,404_B_3_Social_2_Repub_becker2019,df_becker2019_Soldiers,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Soldiers
becker2019,1,B_3_Social_2_Repub_becker2019,15,20.0,30.0,408_B_3_Social_2_Repub_becker2019,df_becker2019_Military,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Military
becker2019,1,B_3_Social_2_Repub_becker2019,-27,43.0,43.0,409_B_3_Social_2_Repub_becker2019,df_becker2019_Immigration,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Immigration
becker2019,1,B_3_Social_2_Repub_becker2019,-46,10.0,-0.6,388_B_3_Social_2_Repub_becker2019,df_becker2019_Unemployment,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Unemployment
becker2019,1,B_3_Social_2_Repub_becker2019,15,5.0,10.0,392_B_3_Social_2_Repub_becker2019,df_becker2019_Military,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Military
becker2019,1,B_3_Social_2_Repub_becker2019,15,40.0,30.0,405_B_3_Social_2_Repub_becker2019,df_becker2019_Military,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Military
becker2019,1,B_3_Social_2_Repub_becker2019,4486,365000.0,375000.0,412_B_3_Social_2_Repub_becker2019,df_becker2019_Soldiers,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Soldiers
becker2019,1,B_3_Social_2_Repub_becker2019,-46,99.0,99.0,416_B_3_Social_2_Repub_becker2019,df_becker2019_Unemployment,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Unemployment
becker2019,1,B_3_Social_2_Repub_becker2019,-27,,17.0,418_B_3_Social_2_Repub_becker2019,df_becker2019_Immigration,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Immigration
becker2019,1,B_3_Social_2_Repub_becker2019,15,20.0,35.0,415_B_3_Social_2_Repub_becker2019,df_becker2019_Military,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Military
becker2019,1,B_3_Social_2_Repub_becker2019,4486,99.0,99.0,416_B_3_Social_2_Repub_becker2019,df_becker2019_Soldiers,Social,B_3_Social_2_Repub_becker2019_df_becker2019_Soldiers
